,날짜,시가,고가,저가,종가,거래량,회사코드,시가총액,60beta,60개월평균수익률,티커,BPS,PER,PBR,EPS,DIV,DPS
453,2022-04-29,12050,12150,11800,12050,21001,000320,198710000000,1.1368157138056478,0.9964123404197839,000320,35333,79.08,0.34,153,3.72,450
454,2022-04-29,36300,36800,36300,36500,944,016800,197971331250,0.3306518781314906,1.0024054741883794,016800,54249,7.44,0.67,4917,3.01,1100
455,2022-04-29,9900,10200,9720,9720,662652,105840,197545528080,0.7401962563521645,1.0083552664802284,105840,7106,0.0,1.37,0,1.03,100
456,2022-04-29,35600,35800,35250,35700,8975,063160,195848843400,1.8541252497873353,1.0084133429425424,063160,29437,0.0,1.2,0,0.28,100
457,2022-04-29,2625,2635,2615,2630,3496,003460,195278401740,0.31491222589458423,0.9976431355545204,003460,8013,16.57,0.32,156,5.03,130
458,2022-04-29,1800,1900,1795,1835,2060275,010600,192486147300,0.7009542967306932,0.9977939523765482,010600,559,0.0,3.27,0,0.0,0
459,2022-04-29,16350,19800,16050,18450,11370034,004090,189248616870,0.8986722234829786,1.020173926010277,004090,12581,19.34,1.42,923,0.62,110
460,2022-04-29,3965,4085,3885,3945,436555,012690,188660832930,0.773856863685624,0.9932022072538943,012690,2058,44.49,1.92,89,0.0,0
461,2022-04-29,3480,3665,3480,3545,419256,129260,188100000000,1.9071184849971763,1.0020505826732253,129260,7246,6.94,0.5,519,2.78,100
462,2022-04-29,1495,1555,1495,1515,3566523,214330,187866000000,0.8128442953128512,0.9936594995957956,214330,1855,0.0,0.81,0,0.0,0
463,2022-04-29,61000,61600,60900,61300,387,023450,186298537950,0.35538827841228693,1.0171733153554867,023450,12909,18.65,4.73,3271,7.05,4300
464,2022-04-29,2165,2200,2160,2195,433567,009460,182541432000,-0.45050542959060297,1.0112022641845568,009460,1819,8.83,1.22,252,0.9,20
465,2022-04-29,25000,25000,24050,24300,100948,001550,182018036200,1.1467546170359455,1.0102228923619347,001550,10258,70.31,2.45,357,0.0,0
466,2022-04-29,156500,158500,155500,158500,1276,002030,179400000000,0.9366692848495176,1.0079939585232935,002030,491013,2.81,0.32,56785,1.88,3000
467,2022-04-29,5610,5690,5390,5400,1151015,008420,177387086000,1.729290628481795,1.0088115625394243,008420,7298,4.14,0.73,1295,1.4,75
468,2022-04-29,7960,8010,7930,7990,92883,229640,172681210800,0.7108889929561131,1.0030391300740598,229640,5107,16.46,1.57,486,3.0,240
469,2022-04-29,12200,13100,11150,11350,2234187,006880,171680000000,0.7479654472611043,1.0103749667659314,006880,8722,18.26,1.4,668,0.98,120
470,2022-04-29,3865,3980,3825,3950,983465,007210,170375923200,2.0621290056070407,1.000492557001278,007210,4049,0.0,0.96,0,0.26,10
471,2022-04-29,2995,3050,2980,3030,431500,004270,169280000000,0.3536981740588775,1.005311307089355,004270,3790,14.25,0.85,226,0.78,25
472,2022-04-29,3710,3765,3700,3755,37008,017180,168973560190,0.7841520119777621,0.9965006015367949,017180,2374,0.0,1.58,0,0.0,0
473,2022-04-29,3810,4000,3780,3855,527661,000680,167700000000,1.3718145450176715,1.0036394215953914,000680,7533,4.66,0.51,818,0.0,0
474,2022-04-29,9980,10050,9800,9820,233045,032560,166940000000,1.561681922838137,1.005643434477277,032560,17464,5.56,0.56,1756,2.05,200
475,2022-04-29,11150,11250,11100,11200,10261,004440,166838304640,1.3445579920631048,0.9929720674850906,004440,21552,0.0,0.52,0,0.0,0
476,2022-04-29,3505,3550,3225,3405,13157650,017550,166588318625,2.299750542865235,1.0110595619254783,017550,2261,16.16,1.51,211,0.29,10
477,2022-04-29,4395,4425,4370,4405,16176,092440,166508308185,0.7197061505279936,0.9994237933352216,092440,8360,13.42,0.54,335,3.34,150
478,2022-04-29,25400,25650,25200,25400,51581,006110,166179702780,1.0880530515050686,1.0302657608859784,006110,11093,22.76,2.27,1105,0.8,200
479,2022-04-29,5420,5480,5110,5350,930116,002220,166125959580,0.9208486668811537,1.014169235981503,002220,7201,5.23,0.77,1055,0.91,50
480,2022-04-29,10400,10600,10100,10550,297660,003780,166000000000,0.6074474666705019,1.0181522413749697,003780,3652,21.49,2.81,477,1.71,175
481,2022-04-29,7490,7510,7420,7450,78147,000220,164810272400,1.3472686143669304,1.0072767688180504,000220,6458,0.0,1.16,0,1.4,105
482,2022-04-29,2015,2080,1990,2035,2426832,006340,164200000000,1.577439739018049,1.0078229345039067,006340,1190,113.06,1.71,18,0.0,0
483,2022-04-29,3050,3170,3015,3150,189132,069460,163811084850,1.1674824626283635,1.0154965144352877,069460,1368,0.0,2.27,0,0.0,0
484,2022-04-29,1190,1520,1120,1520,121375610,002360,161597683275,1.08832403247852,1.0001100174519986,002360,835,258.33,1.86,6,0.65,10
485,2022-04-29,210000,212000,208500,209000,142,002600,159856922250,0.8610235508458847,0.9984055215842674,002600,242899,7.82,0.86,26792,3.1,6500
486,2022-04-29,729,743,724,741,1233452,004060,158650000000,1.084219741584617,0.9925582503175506,004060,1207,3.22,0.62,232,0.0,0
487,2022-04-29,6480,6490,6290,6310,252470,009070,158336132000,1.8496865171819104,1.0117535813580258,009070,7431,9.21,0.84,681,0.96,60
488,2022-04-29,2285,2315,2280,2295,93220,005320,158001114500,1.382977524012534,0.9886582351504746,005320,1901,0.0,1.21,0,0.0,0
489,2022-04-29,2940,2975,2880,2910,1137618,000180,157903400070,1.3326643867164725,0.9996879828330459,000180,8360,31.22,0.35,94,0.0,0
490,2022-04-29,36750,37500,36650,37250,4589,015360,157390672070,0.4178701633461619,1.0001799549597885,015360,114939,7.4,0.33,5064,6.01,2250
491,2022-04-29,2790,2890,2790,2855,76770,024890,154234858050,1.1552746726672565,1.00105480672748,024890,1742,0.0,1.66,0,0.0,0
492,2022-04-29,4530,4610,4370,4375,2516055,009180,154085505560,1.5912607240303587,1.0121480357156314,009180,2859,5.04,1.51,855,1.39,60
493,2022-04-29,3130,3210,3050,3205,126837,003720,154050000000,0.9953071694546585,1.0106737178231973,003720,1434,31.18,2.22,102,0.0,0
494,2022-04-29,14950,15050,14700,15050,27748,234080,153417162500,0.8415404201996641,1.0013256971449098,234080,8492,18.09,1.77,829,3.33,500
495,2022-04-29,4540,4590,4495,4560,455182,025820,152495520000,1.4704198964791908,1.013746761320707,025820,3669,7.19,1.23,630,1.1,50
496,2022-04-29,7370,7520,7350,7490,15861,163560,152440384680,1.5112592621504897,0.9965479585847133,163560,14643,17.39,0.52,436,1.06,80
497,2022-04-29,341,346,333,343,14723892,004410,151510169300,1.3958026889454864,1.0122710958043406,004410,69,0.0,5.03,0,0.0,0
498,2022-04-29,33250,33750,32500,32800,135106,003960,151009020160,1.064823936307747,1.010573657946051,003960,57550,3.99,0.59,8528,0.88,300
499,2022-04-29,3950,4000,3905,3950,86443,000540,150782091480,0.833031419620393,0.999915828279537,000540,10599,4.56,0.38,873,0.0,0
500,2022-04-29,15900,16000,15650,15950,71792,006890,150653106450,1.6808475731402648,1.0192521031329298,006890,12420,16.98,1.32,963,1.35,220
501,2022-04-29,4685,4720,4675,4715,19771,089470,150408500000,1.563125834201621,0.9915188745551182,089470,10379,13.19,0.45,356,2.98,140
502,2022-04-29,3575,3665,3550,3635,210869,067830,149183653325,0.8278943867255429,0.9940184487242939,067830,12126,18.73,0.3,197,0.81,30
503,2022-04-29,3270,3345,3240,3320,844013,004770,148960000000,0.7264260572649726,0.9965907254232031,004770,1956,26.59,1.75,129,0.0,0
504,2022-04-29,122000,124000,121000,123000,4645,003200,148843839375,0.954273839541501,1.0006919014352238,003200,341544,4.47,0.36,27763,2.42,3000
505,2022-04-29,2240,2340,2230,2340,2753671,011090,148753400220,1.7279545483007044,0.9994743322494809,011090,1120,13.39,2.08,174,0.0,0
506,2022-04-29,13700,13700,13450,13500,55497,053690,147926925000,1.2414838381227618,1.0045192777761471,053690,14014,8.95,0.98,1537,3.27,450
507,2022-04-29,3435,3455,3415,3415,180155,004140,147660148155,1.5746489624850282,1.0105627375865338,004140,2706,0.0,1.25,0,0.0,0
508,2022-04-29,13450,13500,13100,13250,181865,008250,147576603720,1.3643912873855233,1.0043696832137883,008250,17759,11.96,0.73,1091,1.53,200
509,2022-04-29,1950,1960,1915,1945,348427,009810,147430752580,0.09493992837020684,1.0061293742834094,009810,577,0.0,3.28,0,0.0,0
510,2022-04-29,5300,5330,5180,5190,107609,071970,147219415440,1.40662838246099,0.9441863217097193,071970,5428,0.0,0.94,0,0.0,0
511,2022-04-29,7030,7030,6910,6910,142279,004710,146877119090,1.3943050860606034,0.9881929629133523,004710,8848,0.0,0.77,0,0.0,0
512,2022-04-29,5760,5930,5710,5900,71070,002720,146169524780,1.0986647781470935,1.0075326868712222,002720,3565,0.0,1.67,0,0.0,0
513,2022-04-29,2345,2400,2325,2380,1188590,008700,145040053800,1.4857345161978277,0.9927403124666265,008700,1016,14.36,2.43,172,0.0,0
514,2022-04-29,1815,1820,1785,1800,842827,025750,145017268200,1.2457137850203919,1.0013503953393321,025750,1984,26.76,0.92,68,1.1,20
515,2022-04-29,829,845,819,845,185622,090370,144489581280,0.8806587158295047,0.9747325338360422,090370,704,0.0,1.2,0,0.0,0
516,2022-04-29,120000,123000,119500,121000,2766,120030,142683840000,0.699288571668133,1.0079365018950053,120030,124685,8.57,0.97,14114,1.24,1500
517,2022-04-29,3290,3420,3265,3280,411996,024900,142131202400,1.4565214869601437,1.0130688358271598,024900,1711,16.99,1.9,191,0.0,0
518,2022-04-29,10300,10350,10000,10100,225318,014280,140523762600,1.1013887673673068,1.0049282588807003,014280,11309,13.01,0.88,762,1.01,100
519,2022-04-29,7890,7900,7810,7860,96789,008060,140193728000,0.7257738501838172,0.9971555139204609,008060,16976,0.0,0.46,0,3.81,300
520,2022-04-29,22250,22600,21650,22300,143930,084010,138877751935,1.3948568704525357,1.0132049752338061,084010,30114,3.4,0.74,6563,1.79,400
521,2022-04-29,4440,4520,4440,4515,7870,005720,138822694450,1.0684916956738457,0.9900035002787732,005720,19877,8.71,0.23,521,2.2,100
522,2022-04-29,33900,34700,33850,34700,14876,034300,138800000000,1.4158673187019224,0.9993409975977613,034300,56534,5.41,0.63,6539,2.4,850
523,2022-04-29,5090,5190,5050,5170,62643,010960,138580690710,1.236923074959168,1.002021602194444,010960,9871,8.39,0.53,621,3.65,190
524,2022-04-29,2765,2855,2760,2820,549807,017040,138530092320,1.3937237594529412,0.9992773956684571,017040,2486,21.16,1.14,134,0.35,10
525,2022-04-29,13250,13400,12950,13250,230316,004980,138333904750,1.4481601984326633,1.0107638904171958,004980,16637,50.57,0.79,261,1.52,200
526,2022-04-29,3770,3835,3745,3825,139497,016740,137474577600,1.372332633032274,1.0039849556907479,016740,5970,7.74,0.64,492,2.1,80
527,2022-04-29,17750,20250,17750,18300,372841,100840,137372811300,0.7963734091254293,1.0003842491204789,100840,37171,11.22,0.59,1957,3.64,800
528,2022-04-29,6940,7140,6830,6840,2692222,071090,136796169600,1.327572810586774,1.0184788644360523,071090,6894,11.93,1.0,576,0.58,40
529,2022-04-29,2670,2690,2670,2675,67785,017900,136691500000,1.0438787749502259,1.0013974426877166,017900,4165,12.21,0.64,219,1.87,50
530,2022-04-29,13750,14550,13650,14200,31247,044820,136375678200,1.6582920292818548,0.9850305207427944,044820,32252,9.6,0.44,1479,1.83,260
531,2022-04-29,26900,27850,26900,27550,9182,001080,136131843900,0.9993055037125556,1.005949250911255,001080,76621,94.66,0.36,290,0.73,200
532,2022-04-29,2965,3075,2960,2975,985485,007280,136025340000,1.6423182072290299,1.0082699851414263,007280,2667,4.32,1.12,691,0.0,0
533,2022-04-29,23450,24500,23000,24050,220201,005010,134985535560,1.0543783294763738,1.0065554281712632,005010,79922,5.15,0.32,4934,3.15,800
534,2022-04-29,12800,12950,12650,12700,31677,001260,134857359065,2.0763195479686454,1.0079012310652076,001260,8935,5.75,1.42,2208,0.0,0
535,2022-04-29,37950,37950,36950,37200,32355,013580,134553794400,1.391174821810993,1.0125516161916766,013580,78914,2.11,0.47,17601,2.15,800
536,2022-04-29,8420,8900,8390,8750,398145,003160,133240800000,1.3933351906836686,1.0033013427564772,003160,5534,15.25,1.63,592,2.21,200
537,2022-04-29,2460,2530,2430,2490,139603,101140,132958081800,0.47325617758049093,1.0039969371531083,101140,2607,1.43,0.96,1753,0.0,0
538,2022-04-29,7030,7130,6960,7040,298141,012610,132753655650,1.018812899024304,1.0076932471385869,012610,5553,12.36,1.31,589,0.69,50
539,2022-04-29,0,0,0,1530,0,010580,130556867900,0.36476908225582594,0.980333599710344,010580,494,0.0,3.1,0,0.0,0
540,2022-04-29,5540,5560,5330,5500,459901,014790,130289368800,1.8168219123459626,1.003239003484673,014790,8822,4.84,0.62,1122,1.84,100
541,2022-04-29,4535,4930,4475,4670,5194890,014530,130192232000,0.7517721517458971,1.0039559466156247,014530,5350,13.51,0.86,339,3.49,160
542,2022-04-29,2010,2010,1970,1990,217831,020760,129400000000,1.94960992804596,0.9858553879604531,020760,268,0.0,7.5,0,0.0,0
543,2022-04-29,7870,8000,7840,7960,62569,005750,129150000000,1.3346365387920853,1.0003812836979242,005750,9477,124.09,0.86,66,1.59,130
544,2022-04-29,3860,3965,3800,3805,1299656,010820,128750000000,1.2475543165240477,0.9989194678240911,010820,906,49.69,4.44,81,0.0,0
545,2022-04-29,64200,64400,63200,64000,1430,092230,128626000000,0.7539116849407526,1.0003953535752543,092230,208904,5.53,0.31,11573,4.69,3000
546,2022-04-29,2015,2020,1950,2020,1802543,027740,128292680560,0.6188177094213205,0.9886985785295296,027740,745,0.0,2.93,0,0.0,0
547,2022-04-29,10450,10650,10300,10400,91414,005740,128209525600,1.0311940448787302,0.9815704905362672,005740,18951,35.2,0.55,294,0.97,100
548,2022-04-29,6460,6560,6460,6500,50995,016610,127472051400,1.1391437078057827,1.0095723667267298,016610,22133,2.3,0.29,2831,7.68,500
549,2022-04-29,4190,4270,4155,4260,25500,009440,126793407750,1.2806565530314569,0.9916861272365115,009440,7257,34.92,0.59,122,1.64,70
550,2022-04-29,6080,6120,6060,6100,19395,000700,123766408468,0.8995167349680433,0.9977089388647594,000700,13108,6.24,0.47,991,6.47,400
551,2022-04-29,2950,2955,2900,2935,152976,047400,123270000000,1.0906039071044358,0.999746434699162,047400,1997,228.46,1.49,13,1.18,35
552,2022-04-29,18650,18700,18150,18550,91943,011760,122786037660,1.246880104657241,0.9980139852436956,011760,30061,5.8,0.61,3146,3.29,600
553,2022-04-29,1695,1710,1670,1695,174534,016880,122645450450,0.8793357109067881,0.9955130224466762,016880,762,5.83,2.21,289,0.0,0
554,2022-04-29,34000,40000,33250,33650,1132835,003350,122401070740,1.5489979251978119,1.0031880215559152,003350,11859,0.0,2.79,0,0.0,0
555,2022-04-29,27500,28500,27100,27900,46978,034590,122055636600,0.195433267419632,0.9986255949661037,034590,46433,31.08,0.6,901,4.46,1250
556,2022-04-29,7950,8050,7860,8050,57176,004720,120737963115,0.8351218389401264,0.9883106407476518,004720,8356,3.62,0.96,2206,0.0,0
557,2022-04-29,2260,2310,2260,2290,1123898,002700,120099500000,0.38429501568910823,1.001564271570295,002700,1175,20.26,1.97,114,1.08,25
558,2022-04-29,13100,13350,12950,13150,8256,005800,119986127500,0.5586314367219034,0.9966323912675299,005800,35880,18.24,0.37,721,1.14,150
559,2022-04-29,976,992,972,989,535656,031820,119719899874,0.7729067618954896,0.9987668318688128,031820,1158,35.21,0.85,28,0.0,0
560,2022-04-29,71600,71700,71000,71300,178,134380,119664185875,0.5427603393293952,1.0010372660558737,134380,58718,12.73,1.21,5571,3.53,2500
561,2022-04-29,6950,6960,6880,6890,128172,200880,119042951720,2.0086514274849137,0.988609950947522,200880,24588,7.16,0.28,973,2.15,150
562,2022-04-29,3475,3485,3440,3460,53157,000430,118857344740,0.8697946357107473,0.9949434278323737,000430,7461,0.0,0.46,0,2.93,100
563,2022-04-29,4350,4360,4295,4300,182412,011280,118800000000,0.7779570448757195,1.0056041468315555,011280,4700,17.41,0.91,247,1.16,50
564,2022-04-29,3890,3985,3890,3970,163903,001360,117344601400,1.2587685954853745,1.003004619137204,001360,1896,0.0,2.08,0,0.0,0
565,2022-04-29,1015,1065,1010,1040,1696455,012160,116871000000,1.1155446863897247,0.9923871312820783,012160,2387,13.01,0.45,83,0.0,0
566,2022-04-29,25900,26050,25500,25750,9023,000860,116774910120,1.0917977567891342,0.9935351289066272,000860,90881,3.72,0.28,6948,1.93,500
567,2022-04-29,9560,9720,9560,9620,24580,000390,116697733350,1.851136418204098,1.0016767581731651,000390,12494,0.0,0.77,0,1.04,100
568,2022-04-29,26500,26500,26000,26400,9049,002200,116690416500,0.9489809004932082,1.0069724250209622,002200,68809,6.36,0.38,4120,2.67,700
569,2022-04-29,7460,7460,7350,7370,67973,015890,116462475300,0.6397399283999088,1.0070850975663486,015890,9204,8.24,0.81,900,3.64,270
570,2022-04-29,4415,4455,4400,4435,221357,009190,115465835250,1.408806334315756,1.0017220352467409,009190,2217,9.26,2.01,481,0.0,0
571,2022-04-29,4720,4780,4590,4600,424037,006380,114987343100,1.5050906820110537,0.9915799604553991,006380,3150,96.73,1.5,49,0.0,0
572,2022-04-29,6210,6360,6160,6350,93875,006220,114709076600,1.1002719403195333,0.9975384209658711,006220,16059,12.22,0.39,514,1.59,100
573,2022-04-29,6100,6450,6060,6440,3532599,002410,114600000000,1.894185570749046,1.0170887074314887,002410,3456,34.9,1.96,194,0.0,0
574,2022-04-29,8090,8240,8090,8130,97771,007860,114596017060,1.5301935211382736,0.9963902890558538,007860,21587,7.51,0.38,1091,1.22,100
575,2022-04-29,11550,11550,11150,11300,42564,001560,113000000000,0.917906044158131,1.010163399181923,001560,12565,13.96,0.9,813,2.38,270
576,2022-04-29,5830,5890,5800,5850,8481,075180,112320000000,0.9479156557407513,0.99569144957706,075180,12416,8.01,0.47,730,2.39,140
577,2022-04-29,80700,85000,80400,81600,10266,003650,112030000000,0.6083723353660392,0.9989709072179344,003650,199594,3.73,0.41,21903,3.06,2500
578,2022-04-29,5410,5440,5390,5440,5860,004840,111616000000,1.4779180254799416,0.9893482872238146,004840,18916,0.0,0.29,0,0.56,30
579,2022-04-29,2560,2600,2490,2570,1836757,013700,111000669600,1.0344215929947183,1.0137890078117093,013700,2230,0.0,1.17,0,0.77,20
580,2022-04-29,22550,22800,22500,22700,1903,008500,110718927000,0.48877120889160114,0.9958405082772647,008500,15717,0.0,1.43,0,0.0,0
581,2022-04-29,9130,10350,8950,9260,6094049,023350,110500000000,1.6553911418168434,0.996983873348978,023350,13678,9.27,0.72,1061,1.02,100
582,2022-04-29,3555,3560,3520,3555,37981,004150,110084966400,1.010946222675057,0.9896190676326576,004150,12394,6.92,0.29,514,3.38,120
583,2022-04-29,13550,13700,13500,13600,22707,004380,109833377825,1.1211775210930792,0.9991057309393968,004380,9536,23.64,1.42,571,2.22,300
584,2022-04-29,22700,22750,22250,22350,190028,002460,109689279625,0.9605424915525214,1.0070074183125075,002460,34410,9.02,0.65,2467,4.49,1000
585,2022-04-29,6670,6670,6600,6600,28437,035000,109344899400,0.7781160929190499,0.9931318039256348,035000,9942,6.19,0.66,1067,5.3,350
586,2022-04-29,5090,5110,4980,5050,300021,014580,109165562620,1.263944814994996,1.010059273116139,014580,5502,15.21,0.93,338,2.14,110
587,2022-04-29,8670,8670,8580,8580,8514,214390,108299948400,1.6380457826046977,0.9928459973143181,214390,6095,0.0,1.4,0,0.59,50
588,2022-04-29,57400,57800,56900,57600,2250,002170,108124713000,0.5429983638641249,1.00080047386144,002170,142633,4.97,0.41,11630,2.16,1250
589,2022-04-29,1885,1930,1880,1925,1041577,009270,107919039375,1.5222010667343446,1.0008894950447054,009270,2665,11.67,0.72,165,2.6,50
590,2022-04-29,1285,1295,1245,1265,503844,118000,107151806025,1.3864302064153593,0.9760382823344161,118000,1468,10.72,0.86,118,0.0,0
591,2022-04-29,820,830,820,830,233848,002630,106789538600,1.2979208233663322,0.9771796021473985,002630,418,0.0,1.99,0,0.0,0
592,2022-04-29,8050,8350,8040,8330,296281,004830,106625500000,2.275910982527134,1.0071575658348153,004830,5252,22.58,1.6,372,0.54,45
593,2022-04-29,0,0,0,4100,0,109070,106274825600,1.2748317472395174,0.9708146610902805,109070,548,0.0,7.48,0,0.0,0
594,2022-04-29,2750,2760,2510,2530,3856134,001020,105617500000,1.7040218381349728,0.9766718225852619,001020,1111,11.33,2.45,240,0.0,0
595,2022-04-29,22500,22550,22250,22250,2268,005820,105063539850,0.5897246546749957,0.9989462287107138,005820,51925,32.77,0.43,685,1.11,250
596,2022-04-29,10700,10750,10600,10750,2486,078000,104304089500,0.543791897743759,0.9980991604653858,078000,19441,33.23,0.55,322,4.67,500
597,2022-04-29,23550,23900,23350,23400,63764,194370,104233723520,1.0283752618896997,1.0026619847900817,194370,16003,6.0,1.45,3876,2.58,600
598,2022-04-29,3475,3535,3405,3525,199956,133820,104163750000,1.2978537442171028,1.0058438050755814,133820,2690,43.56,1.3,80,0.0,0
599,2022-04-29,2450,2455,2430,2440,61009,058850,104151400000,1.0249073646087632,0.9992001663844629,058850,4374,5.4,0.56,454,4.08,100
600,2022-04-29,3560,3865,3560,3865,120124,088790,103216246920,0.9279586120598068,0.9926968355421469,088790,8077,13.8,0.49,287,1.01,40
601,2022-04-29,3835,4045,3835,4010,55382,025890,103000000000,1.0080215329045599,1.0049039494246963,025890,2518,0.0,1.65,0,0.0,0
602,2022-04-29,75100,80000,71000,71000,499457,007540,102948882120,0.8842954275779475,1.0108310880338207,007540,86076,14.84,0.92,5356,0.25,200
603,2022-04-29,0,0,0,6410,0,015540,102657967272,0.02300323821800987,0.9887992418164303,015540,60,0.0,106.83,0,0.0,0
604,2022-04-29,34150,34500,33100,33150,98391,006980,102433500000,1.039710914513533,0.9970412789740267,006980,67106,0.0,0.52,0,0.43,150
605,2022-04-29,989,992,976,990,486041,012030,102323475720,1.0578661310861963,1.0053916345362173,012030,2292,8.67,0.43,114,0.0,0
606,2022-04-29,25950,26700,25850,26350,17911,007700,101741372715,0.6618952535723173,1.0112399009454198,007700,49495,0.3,0.53,88031,0.65,170
607,2022-04-29,14300,14300,14050,14100,68417,002100,101400000000,1.2215185324999613,1.014770236548015,002100,11888,16.01,1.2,890,2.46,350
608,2022-04-29,0,0,0,2470,0,019490,101358249650,1.2076657696146749,0.9887830463362809,019490,2159,0.0,1.14,0,0.0,0
609,2022-04-29,48650,50200,48050,48300,177072,248170,101106212900,1.2264947421488743,1.0044517739682954,248170,47071,9.63,1.06,5188,0.4,200
610,2022-04-29,5200,5290,4920,4955,8132401,002690,100588283800,1.2382714067380671,1.0072355478243904,002690,7761,9.35,0.65,542,0.39,20
611,2022-04-29,10650,13000,10400,11400,6116506,123690,100547814120,1.367434855548864,0.9956592181234556,123690,1369,0.0,8.25,0,0.0,0
612,2022-04-29,3925,3980,3925,3940,56845,010040,100210979160,1.340493543264056,1.004749638792938,010040,7164,21.9,0.56,182,0.88,35
613,2022-04-29,4285,4455,4280,4430,190552,096760,99944938290,0.9232175926115552,0.9926130941724702,096760,1356,0.0,3.24,0,2.05,90
614,2022-04-29,1445,1455,1395,1415,2622249,008970,98590500000,1.52674988518932,1.0039491609834514,008970,708,0.0,2.0,0,0.0,0
615,2022-04-29,1730,1885,1715,1780,9106346,012280,97818673140,1.68144904256558,0.999721480777453,012280,1156,0.0,1.51,0,0.0,0
616,2022-04-29,3990,3995,3870,3935,87729,003610,97200000000,0.6218401676959782,1.0095478588375195,003610,5145,20.55,0.76,191,1.15,45
617,2022-04-29,1500,1500,1450,1480,332878,004100,96516179200,1.4057297440153755,0.9914000170515389,004100,2312,0.0,0.64,0,0.34,5
618,2022-04-29,68400,68400,67500,67500,258,000650,96472350000,0.5682419248941083,0.9949971014068854,000650,25177,0.0,2.68,0,3.7,2500
619,2022-04-29,2380,2405,2360,2395,260002,011420,96312212150,1.0178949838658702,0.99847287282753,011420,1200,17.65,1.97,134,0.0,0
620,2022-04-29,2325,2345,2290,2315,328347,009320,95573014800,1.124604341576444,1.0066542776758827,009320,734,0.0,3.2,0,0.0,0
621,2022-04-29,5420,5470,5410,5420,16513,119650,95392000000,1.5710829166012201,0.9989028731234981,119650,2787,7.19,1.96,761,0.0,0
622,2022-04-29,11050,11650,10800,11450,357070,020120,95300420850,1.4515114473685895,1.0248848418565437,020120,6419,98.68,1.75,114,0.0,0
623,2022-04-29,37650,38000,37450,37800,2116,012320,95042218900,0.8930888148654738,0.9884922423560851,012320,197979,5.66,0.19,6714,1.97,750
624,2022-04-29,737,737,719,730,206668,005110,94203075395,1.482958282901719,0.9898420994910921,005110,435,0.0,1.66,0,0.0,0
625,2022-04-29,5560,5580,5350,5400,761173,026940,92964240155,0.8430982789189769,1.0091846886121818,026940,6021,12.25,0.9,440,1.39,75
626,2022-04-29,1310,1345,1310,1325,490207,001140,92299592750,0.9957256311159717,1.0010518939381208,001140,477,0.0,2.69,0,0.0,0
627,2022-04-29,44950,45500,44500,44800,918,004450,91628203779,0.2805406868757558,0.9994512535885606,004450,78782,57.44,0.57,780,2.79,1250
628,2022-04-29,17900,18300,17850,18300,28626,001940,91028901250,0.9325404886647597,1.005913930961624,001940,68463,2.28,0.27,8106,2.16,400
629,2022-04-29,1075,1085,1070,1075,300206,044380,90200000000,0.47881090185512115,0.9885447009750641,044380,794,16.72,1.35,64,0.0,0
630,2022-04-29,0,0,0,2490,0,012600,89397869400,1.9605980707597939,0.9920484621971253,012600,1462,0.0,1.7,0,0.0,0
631,2022-04-29,52400,54100,51600,53100,4742,000950,89208000000,1.0173762485296085,1.012201055535543,000950,126397,390.71,0.43,140,0.0,0
632,2022-04-29,6430,6830,6120,6450,1592781,003010,88488400000,1.1767270045730096,1.0057960241129413,003010,10380,12.49,0.61,507,2.05,130
633,2022-04-29,68000,68700,67600,68700,1689,008870,88415391285,0.9077321073710491,0.9959009141903064,008870,129156,15.0,0.53,4566,2.34,1600
634,2022-04-29,5850,6000,5760,5870,19256,014130,87839947260,1.7811935358306197,0.999386963852127,014130,5978,24.46,0.98,240,0.0,0
635,2022-04-29,1930,1960,1910,1950,123660,001380,87680078850,1.4033879749844032,0.9866788115415436,001380,2735,0.0,0.7,0,0.0,0
636,2022-04-29,7540,7600,7420,7510,313225,000910,87294136000,1.2061696423453319,1.0103035950759238,000910,8391,13.24,0.89,564,1.67,125
637,2022-04-29,971,988,960,975,70573,014990,86131716000,1.0684177737561231,0.990631974460217,014990,537,0.0,1.83,0,0.0,0
638,2022-04-29,8000,8290,7890,8180,33220,008110,85811856460,0.7888791268254041,1.0095670989716663,008110,14879,20.33,0.54,398,0.0,0
639,2022-04-29,10050,10200,9940,9990,56615,023810,85583049750,1.324189642895081,1.008118318119269,023810,10103,32.84,0.99,306,1.79,180
640,2022-04-29,5180,5610,5160,5600,269564,051630,85090890000,0.259585378851846,1.0099048058432265,051630,2116,0.0,2.67,0,0.0,0
641,2022-04-29,1800,1810,1790,1795,227207,006200,84011629120,0.9584297790779549,1.013287997584034,006200,2900,3.4,0.62,531,0.0,0
642,2022-04-29,2095,2185,2040,2185,41246,084870,83982519600,1.4090416454458858,0.9785407852086052,084870,2622,0.0,0.85,0,0.0,0
643,2022-04-29,4800,4875,4800,4845,28871,058730,81766938045,1.037567884922271,0.9946366572103859,058730,7481,0.0,0.66,0,0.0,0
644,2022-04-29,2075,2085,2050,2070,154896,021050,80900000000,0.7037564745178134,1.0059507197852853,021050,2799,6.75,0.75,311,0.71,15
645,2022-04-29,4800,4825,4710,4770,22087,049800,80520000000,0.7207521973751309,0.9946025630536496,049800,4106,4.21,1.15,1126,1.06,50
646,2022-04-29,1305,1350,1255,1270,481204,033250,80303223000,1.3928106054064615,1.0018601208853313,033250,1040,0.0,1.27,0,0.0,0
