,Unnamed: 0,Date,대형주CAPM,성장주CAPM,중소형주CAPM,가치주CAPM,대형주포트폴리오분산,성장주포트폴리오분산,중소형주포트폴리오분산,가치주포트폴리오분산,대형주샤프지수,성장주샤프지수,중소형주샤프지수,가치주샤프지수,코스피200수익률,최대수익률,최소분산,샤프모델최대,대형주안정,성장주안정,중소형주안정,가치주안정,대형주,성장주,중소형주,가치주,대형주최소분산,성장주최소분산,중소형주최소분산,가치주최소분산,월,년,동행지수증가,선행지수증가,동행지수,선행지수,샤프수익률 라벨링,코스피
70,70,2016-03-01,3.877399766760628,4.113926359876445,2.948128720794021,1.6064220346966405,0.0005498145037567,0.0006356171979391,0.0003965298420592,0.0001698652888742,1.6326959075363354,1.612319874954447,1.4558761616043232,1.1949354732152933,4.786259216638977,4.113926359876445,1.6064220346966405,3.877399766760628,1,0,0,0,0,1,0,0,0,0,0,1,3,2016,0.999000999000999,0.998993963782696,0.0,-0.7000000000000028,0,3.9930720806860442
71,71,2016-04-01,-0.203059465512928,-0.2498326929520144,-0.1821585487628294,-0.0910044703436569,0.0005914587674644,0.0006821828199725,0.0004188212760224,0.0001748277302621,-0.102634682440802,-0.1134745625952062,-0.111753963028048,-0.1040305930229486,-0.2684454567640215,-0.0910044703436569,-0.0910044703436569,-0.203059465512928,1,0,0,0,0,0,0,1,0,0,0,1,4,2016,1.0,1.0,0.0,-0.7000000000000028,0,0.9950794631288895
72,72,2016-05-01,-0.4994274794056976,-0.6046615234808699,-0.4827245175979059,-0.3248041936678124,0.0005798995348218,0.0006668200284013,0.0004060427327791,0.0001672394886584,-0.2308525037922572,-0.2560337535502267,-0.2675939961032887,-0.2948436027575558,-0.6402936378466562,-0.3248041936678124,-0.3248041936678124,-0.4994274794056976,1,0,0,0,0,0,0,1,0,0,0,1,5,2016,1.003,1.0,0.29999999999999716,-0.7000000000000028,0,-1.477579194763179
73,73,2016-06-01,0.1666866408813093,0.1993204862218409,0.1708916574541495,0.1292432011568403,0.0005721128401034,0.0006568316826898,0.0003983855997197,0.000163530137325,0.0540425641900173,0.0631703650423586,0.066869468828064,0.0718025580429741,0.2093338258835064,0.1993204862218409,0.1292432011568403,0.1292432011568403,0,0,0,1,0,1,0,0,0,0,0,1,6,2016,1.002991026919242,0.9989929506545822,0.5999999999999943,-0.7999999999999972,3,0.5264734222561795
74,74,2016-07-01,2.184846513471421,2.7281002961921472,2.3003519575008906,1.7458926924848972,0.0004726835929072,0.0005518791081462,0.0003257109864419,0.0001275163040584,0.9858086852619636,1.1435878317404264,1.2515777121672709,1.5092757353487545,3.006471696567536,2.7281002961921472,1.7458926924848972,1.7458926924848972,0,0,0,1,0,1,0,0,0,0,0,1,7,2016,1.002982107355865,1.002016129032258,0.9000000000000057,-0.5999999999999943,3,1.2874533752175399
75,75,2016-08-01,1.481598244408651,1.991649856447912,1.680773174716044,1.1759298928322284,0.0004749616337421,0.0005603630653578,0.0003320080449206,0.0001319732308622,0.6565714374820987,0.8199387425813217,0.8946125603510877,0.9794934039149964,2.143311595355501,1.991649856447912,1.1759298928322284,1.1759298928322284,0,0,0,1,0,1,0,0,0,0,0,1,8,2016,1.0009910802775024,1.0010060362173037,1.0,-0.5,3,1.7065567563592232
76,76,2016-09-01,0.1793469877441866,0.2211889660001299,0.192595425053993,0.1496756233534213,0.000476054139092,0.0005658374721362,0.0003359960606928,0.0001338364149471,0.0597253669594927,0.0723724326254505,0.0783195223371282,0.0869940552791904,0.2413672285591861,0.2211889660001299,0.1496756233534213,0.1496756233534213,0,0,0,1,0,1,0,0,0,0,0,1,9,2016,0.998019801980198,1.0020100502512563,0.7999999999999972,-0.29999999999999716,3,0.28963646626174455
77,77,2016-10-01,-0.4035078697818363,-0.5110071698573188,-0.4460247490806559,-0.3207093761624116,0.0004494949157166,0.0005384786568808,0.0003181130583595,0.0001258745990746,-0.2161859404775185,-0.2438431409590423,-0.2808179057740682,-0.3347275277575327,-0.6058487708260563,-0.3207093761624116,-0.3207093761624116,-0.4035078697818363,1,0,0,0,0,0,0,1,0,0,0,1,10,2016,0.998015873015873,1.0010030090270812,0.5999999999999943,-0.20000000000000284,0,-0.31934328904328346
78,78,2016-11-01,-0.4589029297078461,-0.5977581287750866,-0.5173810723652749,-0.3366058006260892,0.000438572421894,0.0005271148695175,0.0003111532399895,0.0001231030475443,-0.2508467982349148,-0.2892905197892267,-0.3309636532576891,-0.3632471204999573,-0.6525221740319664,-0.3366058006260892,-0.3366058006260892,-0.4589029297078461,1,0,0,0,0,0,0,1,0,0,0,1,11,2016,1.002982107355865,1.001002004008016,0.9000000000000057,-0.09999999999999432,0,-2.6662706201220354
79,79,2016-12-01,1.6697418387342544,2.1412343820044244,1.886161615652317,1.2943977819026593,0.0004364696686714,0.0005253164672353,0.0003102403429427,0.0001228456451738,0.7654575694126595,0.903444629321071,1.030793557307755,1.1041914385009552,2.261464642491928,2.1412343820044244,1.2943977819026593,1.2943977819026593,0,0,0,1,0,1,0,0,0,0,0,1,12,2016,1.0019821605550048,1.002002002002002,1.0999999999999943,0.09999999999999432,3,2.014400216032297
